iso3_code,year,gdp_current_usd,gdp_growth_rate_pct,gdp_per_capita_usd,exports_pct_gdp,imports_pct_gdp,merchandise_imports_usd,merchandise_exports_usd,trade_percent_gdp,exports_goods_services_usd,imports_goods_services_usd,trade_in_goods_percent_gdp,inflation_rate_pct,real_interest_rate_pct,current_account_balance_pct_gdp,govt_debt_pct_gdp,exchange_rate_usd,fdi_inflows_usd,fdi_outflows_usd,unemployment_rate_pct,lpi_overall_score,lpi_customs_score,lpi_infrastructure_score,lpi_timeliness_score,container_port_throughput,air_freight_million_tons,political_stability_score,rule_of_law_score,govt_effectiveness_score,corruption_control_score,demand,armed_forces_total,gpr_mean,gpr_max,gpr_std,gprt_mean,gpra_mean,gscpi_value,risk_score,risk_category,composite_risk_index,trade_balance_usd,trade_openness,economic_vulnerability,logistics_stress,gdp_growth_flag,high_risk_flag,homicide_rate,military_exp_pct_gdp,social_protection
BHS,2014,11139100000.0,1.8469701294558,29137.2175632622,37.3629826467129,43.1740445816987,3790000000.0,690000000.0,80.5370272284116,3558745982.94999,5072062577.81294,40.2186891221014,1.51375643050831,0.327158441117361,-16.9249150364207,46.3248467111347,1.0,251277428.82,2679068360.0,13.8,2.910966,3.001736,2.740867,3.19439,26.0233703523,0.176256,1.163,1.836,1.711,1.842,1.670734888699855,1300.0,100.29158528645831,138.7539520263672,24.64579007087438,109.69803682963054,88.4787638982137,-0.22,,Low,20.084,-3100000000.0,80.5370272284116,17.067580942492903,1.5793535,0,0,31.9122778565412,,
BHS,2015,11837600000.0,0.997411675486745,30719.405417469,35.8315874839494,33.846387781307,3162000000.0,443000000.0,69.6779752652565,3416036338.575,4231893853.02474,30.4538082043657,1.86148302863371,-0.44783307907438,-10.1639297057562,47.6225079407988,1.0,76075924.75,169906040.0,12.0,2.910966,3.001736,2.740867,3.19439,26.0382126821,0.17273088,1.163,1.836,1.711,1.842,1.69458639528853,1300.0,105.95364507039388,150.71588134765625,23.285246033520632,101.51690038045248,114.01522254943848,-0.76,,Low,19.536,-2719000000.0,69.6779752652564,17.09319729082975,1.7413535,0,0,37.8879787412108,,
BHS,2016,11880900000.0,-1.15650811269629,30616.5363157284,32.8518883249585,34.3610332550564,2975000000.0,403000000.0,67.212921580015,3881206156.48999,4467158618.67312,28.4321894805949,-0.346376929989396,3.16121095577698,-5.98258988449718,50.2046646297839,1.0,390400036.41,358587410.0,12.7,2.749937,2.654794,2.721296,2.928102,27.7471735427,0.17480365,1.145,1.843,1.71,1.833,1.63630249199539,1300.0,98.6786880493164,118.21114349365234,12.08232225985482,90.76860237121582,110.70953432718912,-0.58,,Low,18.688,-2572000000.0,67.21292158001489,17.38148630993835,1.7576364,1,0,28.6041558488412,,
BHS,2017,12446900000.0,3.3713988456489,31875.4881749619,31.7259719287533,36.6083121098426,3428000000.0,473000000.0,68.334284038596,3762686593.87749,4921466372.68992,31.3411371506158,1.51820700736147,2.86428153021585,-12.6509094143141,52.624565152769,1.0,304587573.117333,151066080.0,9.8,2.749937,2.654794,2.721296,2.928102,29.7425825386,0.173580024,1.18,1.854,1.728,1.925,1.625131322420565,1000.0,107.37731170654295,138.5316162109375,16.097410358106718,117.4666633605957,93.9050210316976,0.12,,Low,21.605,-2955000000.0,68.3342840385959,18.22683164803914,1.6196364,0,0,31.2431975620062,,
BHS,2018,12819200000.0,2.39795510823548,32642.3353203452,35.251809785322,36.9024588117823,3521000000.0,513000000.0,72.1542685971043,4751884606.5975,5116303392.15296,31.4684223664503,2.26586346678735,3.64959861011263,-8.70002668448313,56.5027068771842,1.0,491404689.229666,117328100.0,10.0,2.53,2.68,2.41,2.75,29.1833504816,0.0,1.192,1.829,1.75,1.863,1.58119135943445,1300.0,98.5529073079427,125.66661834716795,19.242331662444627,122.84775797526042,65.44431845347087,0.29,,Low,22.37,-3008000000.0,72.1542685971043,19.688571103191467,1.852,0,0,23.1718729111893,,
BHS,2019,13277000000.0,-0.838585871193203,33640.3369861278,34.9807938540333,33.8058296301875,3321000000.0,537000000.0,68.7866234842208,5163836865.5275,4839615592.66949,29.0577690743391,2.49123527368045,-0.188692852300977,-2.60210078588536,56.6924606462303,1.0,482229306.391,112997907.76,9.336,2.53,2.68,2.41,2.75,31.1902991638,0.0,1.207,1.809,1.733,1.831,1.57952923878962,2000.0,90.94625282287598,106.58845520019533,11.870769627217111,112.7704283396403,60.5952517191569,-0.19,,Low,20.909,-2784000000.0,68.7866234842208,19.584308775973227,1.822,1,0,24.0704681959437,,
BHS,2020,10363200000.0,-20.0893664891399,26178.7537607708,23.2736992434769,30.1470588235294,2205000000.0,335000000.0,53.4207580670063,1688421604.73671,3410801038.6226,24.5098039215686,0.0385210980054557,6.73004999145496,-22.0443509738872,79.0414158203086,1.0,434599799.803594,59835501.65,12.016,2.53,2.68,2.41,2.75,32.2416827587,0.0,1.159,1.846,1.701,1.924,1.680937344233275,2000.0,77.29380416870117,138.4209442138672,20.0652007297976,97.4657351175944,49.32102219263712,0.77,,Low,20.661,-1870000000.0,53.420758067006304,26.281181075494214,1.996,1,0,18.4407464713126,,
BHS,2021,12037000000.0,17.5861390037409,30367.8605757708,27.9712552961701,37.9612860347263,3483000000.0,543000000.0,65.9325413308964,3329830558.10147,4947151733.42411,33.446872144222,2.90491262928478,5.53774565438392,-20.2208763533214,82.5398306524293,1.0,383064779.121094,84673302.9,11.078,2.53,2.68,2.41,2.75,28.5971618148,0.0,1.19,1.816,1.697,1.921,1.616963452711465,2000.0,82.07023620605469,105.34542083740234,11.703356281520485,103.88600095113118,54.54721323649088,3.27,,Moderate,28.092,-2940000000.0,65.9325413308964,28.50302298451422,2.746,0,0,30.0222265391437,,
BHS,2022,13896800000.0,10.8779009410268,34957.1613279737,37.1589142824247,38.8240458234989,3758000000.0,610000000.0,75.9829601059237,5425412377.63439,5842673853.30861,31.4316965056704,5.60540633583043,0.120846425529061,-8.86961547540973,77.6639776530748,1.0,530913950.39875,214483758.02,9.25,2.7,2.7,2.5,3.0,28.5971618148,15.83292024,1.149,1.771,1.684,1.893,1.61295171558724,2000.0,157.58319346110025,318.9549255371094,59.42277565690978,199.27301851908365,124.79589811960857,3.15,,Moderate,34.45,-3148000000.0,75.98296010592361,27.460815196671568,2.615,0,0,32.1981392997156,,
BHS,2023,15271300000.0,3.04824180553773,38231.774484278,37.8114502367185,38.7380249225672,4188000000.0,736000000.0,76.5494751592857,6010631352.38113,6272824146.41882,32.2434894213328,3.05291578969742,-2.24129307858973,-7.00069253380099,73.7303208143,1.0,322456455.071094,225356382.94,8.645,2.7,2.7,2.5,3.0,28.5971618148,18.5711226,1.149,1.771,1.684,1.893,1.78555450821128,2000.0,121.7112553914388,197.8870086669922,29.699748963581897,133.91544914245603,116.23838424682616,-0.52,,Low,22.492,-3452000000.0,76.54947515928569,24.659970981199223,1.826,0,0,,,
